lang,key,rate,ev_survival,ev_kept,ev_total,gpt_kept
ko,https://en.wikinews.org/wiki/Parts_of_New_Orleans_flood_again::1,0.75,0.75,3,4,0.7692307692307693
ko,https://en.wikivoyage.org/wiki/Downhill_snowsports::2,0.75,0.5714285714285714,4,7,0.766497461928934
ko,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea::2,0.75,0.5882352941176471,10,17,0.7650602409638554
ko,https://en.wikibooks.org/wiki/American_Revolution/The_Battles_of_Trenton_and_Princeton::2,0.75,0.75,3,4,0.774390243902439
ko,https://en.wikinews.org/wiki/Apple_introduces_iPhone_and_Apple_TV::2,0.75,0.6,3,5,0.7536231884057971
ko,https://en.wikivoyage.org/wiki/Regional_coding::2,0.75,0.875,7,8,0.8018018018018018
ko,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Nuclear_Bomb::1,0.75,0.8571428571428571,6,7,0.7631578947368421
ko,https://en.wikibooks.org/wiki/Applied_Ecology/New_Societies_and_Cultures::1,0.75,0.6,3,5,0.751937984496124
ko,https://en.wikinews.org/wiki/Scientists_report_two_life-saving_treatments_for_Ebola::2,0.75,0.8235294117647058,14,17,0.7536231884057971
ko,https://en.wikivoyage.org/wiki/Budget_travel::2,0.75,0.7142857142857143,5,7,0.7254901960784313
ko,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals::2,0.75,0.5714285714285714,8,14,0.7407407407407407
ko,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion::2,0.75,0.16666666666666666,1,6,0.7516778523489933
ko,https://en.wikinews.org/wiki/USA_Gymnastics_board_resigning_after_sex_abuse::2,0.75,0.6666666666666666,12,18,0.7729468599033816
ko,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68::2",0.75,0.7692307692307693,10,13,0.7288135593220338
ko,https://en.wikivoyage.org/wiki/Caucasus::2,0.75,0.5,6,12,0.7692307692307693
ko,https://en.wikivoyage.org/wiki/Gambling::1,0.75,1.0,4,4,0.7741935483870968
ko,https://en.wikivoyage.org/wiki/Maori_culture::2,0.75,0.6666666666666666,6,9,0.7678571428571429
ko,https://en.wikibooks.org/wiki/Philippine_History/The_Philippine-American_War::1,0.75,0.6956521739130435,16,23,0.7394957983193278
ko,https://en.wikinews.org/wiki/Hungary%27s_St_Stephen%27s_Day_hit_by_storm:_3_left_dead::1,0.75,0.631578947368421,12,19,0.7747252747252747
ko,https://en.wikivoyage.org/wiki/Border_crossing::1,0.75,0.75,12,16,0.75
ko,https://en.wikinews.org/wiki/Scientists_say_new_medical_diagnostic_chip_can_sort_cells_anywhere_with_an_inkjet::1,0.75,0.7692307692307693,10,13,0.7480916030534351
ko,https://en.wikinews.org/wiki/German_judge_orders_life_sentence_for_nation%27s_%27first_Islamic-motivated_terror_attack%27::1,0.75,1.0,5,5,0.7175141242937854
ko,https://en.wikinews.org/wiki/Japanese_Olympic_judoka_Hitoshi_Saito_dies_aged_54::1,0.75,0.8888888888888888,8,9,0.7227722772277227
ko,https://en.wikinews.org/wiki/North_Korea_agrees_to_disable_its_main_nuclear_reactor::1,0.75,0.5,7,14,0.8070175438596491
ko,https://en.wikivoyage.org/wiki/Vancouver::1,0.75,1.0,6,6,0.7631578947368421
ko,https://en.wikivoyage.org/wiki/Astronomy::2,0.75,0.8461538461538461,11,13,0.7264150943396226
ko,https://en.wikivoyage.org/wiki/San_Francisco::2,0.75,0.6923076923076923,9,13,0.7177914110429447
ko,https://en.wikibooks.org/wiki/All_About_Converting_From_Several_Video_Formats_To_DVD::2,0.75,0.6,6,10,0.7424242424242424
ko,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines::1,0.75,0.7272727272727273,8,11,0.7228260869565217
ko,https://en.wikinews.org/wiki/Fighter_jet_crashes_during_Children%27s_Day_airshow_in_Thailand::2,0.75,0.8,4,5,0.7596153846153846
ko,https://en.wikinews.org/wiki/Michael_Schumacher_calls_off_Formula_1_comeback_due_to_injury::2,0.75,0.9090909090909091,10,11,0.7669902912621359
ko,https://en.wikibooks.org/wiki/Environmental_theory_and_collection_of_ideas/Environmentalism_and_survival::1,0.75,0.9090909090909091,10,11,0.7910447761194029
ko,https://en.wikivoyage.org/wiki/Walt_Disney_World::2,0.75,0.9090909090909091,10,11,0.7533632286995515
ko,https://en.wikivoyage.org/wiki/Kruger_National_Park::2,0.75,0.5,3,6,0.7909090909090909
ko,https://en.wikinews.org/wiki/Khyber_Pakhtunkhwa_Provincial_Assembly_votes_to_merge_with_Pakistani_Federally_Administered_Tribal_Areas::1,0.75,1.0,14,14,0.776595744680851
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks::1,0.75,1.0,1,1,0.7239263803680982
ko,https://en.wikivoyage.org/wiki/Victoria_Falls::1,0.75,0.75,9,12,0.7580645161290323
ko,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time::2,0.75,0.5714285714285714,4,7,0.7101449275362319
ko,https://en.wikivoyage.org/wiki/West_Africa::2,0.75,0.7777777777777778,7,9,0.7533333333333333
ko,https://en.wikivoyage.org/wiki/Birdwatching::2,0.75,0.8333333333333334,5,6,0.717391304347826
ko,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Light_Bulb::2,0.75,0.782608695652174,18,23,0.7910447761194029
ko,https://en.wikivoyage.org/wiki/French_phrasebook::1,0.75,0.8,4,5,0.7843137254901961
ko,"https://en.wikinews.org/wiki/Car_crashes_into_house_in_Suffolk,_UK,_seriously_injuring_man::1",0.75,0.42105263157894735,8,19,0.7310344827586207
ko,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Evolutionary_Perspective_on_Social_Cognitions::2,0.75,0.4166666666666667,5,12,0.7647058823529411
ko,https://en.wikivoyage.org/wiki/Music_festival_circuit::1,0.75,0.75,6,8,0.75
ko,https://en.wikinews.org/wiki/Rare_Middle_East_cyclone_batters_Oman::2,0.75,0.3333333333333333,1,3,0.7
ko,https://en.wikibooks.org/wiki/First_Aid/Poisoning::1,0.75,0.6190476190476191,13,21,0.780952380952381
ko,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media::2,0.75,0.7272727272727273,8,11,0.75
ko,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Flush_Toilet::1,0.75,0.6428571428571429,9,14,0.7478260869565218
ko,https://en.wikinews.org/wiki/India_struggles_with_encephalitis_outbreak::2,0.75,1.0,4,4,0.757396449704142
ko,https://en.wikinews.org/wiki/Sandra_Fluke_insists_she_will_not_be_silenced::1,0.75,0.8571428571428571,6,7,0.7717391304347826
ko,https://en.wikivoyage.org/wiki/Horse_riding::2,0.75,0.6666666666666666,6,9,0.7251461988304093
ko,https://en.wikibooks.org/wiki/High_School_Earth_Science/Telescopes::1,0.75,0.7142857142857143,5,7,0.7586206896551724
ko,"https://en.wikinews.org/wiki/Strong_6.3_earthquake_reported_in_Sumatra,_Indonesia::1",0.75,0.8181818181818182,9,11,0.7386363636363636
ko,https://en.wikibooks.org/wiki/Fencing::1,0.75,0.8888888888888888,8,9,0.7288135593220338
ko,https://en.wikinews.org/wiki/Seven_killed_in_Chinese_bombing::1,0.75,0.6,6,10,0.7682926829268293
ko,https://en.wikivoyage.org/wiki/Chile::2,0.75,0.625,5,8,0.7485714285714286
ko,https://en.wikivoyage.org/wiki/Thimphu::2,0.75,0.6666666666666666,8,12,0.7466666666666667
ko,https://en.wikinews.org/wiki/New_fossils_from_10_million_year_old_ape_found_in_Ethiopia::2,0.75,0.5555555555555556,5,9,0.7931034482758621
ko,https://en.wikinews.org/wiki/Cholera_outbreak_hits_Angola::1,0.75,0.3,3,10,0.7623762376237624
ko,https://en.wikinews.org/wiki/Funeral_of_Pope_John_Paul_II_takes_place::2,0.75,0.8,4,5,0.7619047619047619
ko,https://en.wikivoyage.org/wiki/Rock_climbing::1,0.75,0.8333333333333334,5,6,0.75
ko,https://en.wikinews.org/wiki/Nadal_beats_Raonic_to_reach_Australian_Open_semis::2,0.75,0.8,4,5,0.7131147540983607
ko,https://en.wikivoyage.org/wiki/Flying_to_Africa::1,0.75,0.5882352941176471,10,17,0.7558139534883721
ko,https://en.wikivoyage.org/wiki/Hospitality_exchange::2,0.75,0.8571428571428571,6,7,0.73224043715847
ko,https://en.wikinews.org/wiki/Bomb_blasts_kill_several_in_Iran::1,0.75,1.0,15,15,0.7252747252747253
ko,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Serengeti::2,0.75,0.6666666666666666,6,9,0.7226277372262774
ko,https://en.wikibooks.org/wiki/Fundamentals_of_Transportation/Introduction::2,0.75,0.6923076923076923,9,13,0.7542372881355932
ko,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Laser::1,0.75,0.5625,9,16,0.7727272727272727
ko,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells::1,0.75,0.7142857142857143,5,7,0.736
ko,https://en.wikinews.org/wiki/Photojournalist_photographing_Justin_Bieber%27s_car_run_over_by_another_vehicle::2,0.75,0.875,7,8,0.751219512195122
ko,"https://en.wikinews.org/wiki/Benin,_Nigeria_join_African_Union_continental_free_trade_bloc::1",0.75,0.75,6,8,0.7851239669421488
ko,https://en.wikinews.org/wiki/Nintendo_unveils_controller_for_Revolution_console::2,0.75,0.8,4,5,0.7637795275590551
ko,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Basics::2,0.75,0.7142857142857143,5,7,0.7404580152671756
ko,https://en.wikinews.org/wiki/Amazon_to_buy_smart_doorbell_startup_Ring::2,0.75,0.5,6,12,0.738562091503268
ko,https://en.wikivoyage.org/wiki/Hong_Kong::1,0.75,0.7,21,30,0.7671957671957672
ko,"https://en.wikinews.org/wiki/Aerosmith_sued_over_late_cancellation_of_gig_in_Maui,_Hawaii::1",0.75,0.7857142857142857,11,14,0.75
ko,https://en.wikivoyage.org/wiki/Guanajuato::1,0.75,0.42857142857142855,3,7,0.764367816091954
ko,https://en.wikivoyage.org/wiki/Streymoy::1,0.75,0.8,8,10,0.7590361445783133
ko,https://en.wikinews.org/wiki/Iranian_passenger_jet%27s_wheel_catches_fire::1,0.75,0.65,13,20,0.7660818713450293
ko,https://en.wikinews.org/wiki/Philae_space_probe_lands_on_comet::1,0.75,0.5714285714285714,4,7,0.7582417582417582
ko,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones::1,0.75,0.875,7,8,0.7333333333333333
ko,"https://en.wikinews.org/wiki/Hong_Kong_tourists_held_hostage_in_the_Philippines,_nine_killed::2",0.75,0.8,8,10,0.7328767123287672
ko,https://en.wikivoyage.org/wiki/Barcelona::1,0.75,0.8333333333333334,5,6,0.751412429378531
ko,https://en.wikivoyage.org/wiki/Grand_Canyon::2,0.75,0.8333333333333334,5,6,0.7278481012658228
ko,https://en.wikivoyage.org/wiki/Studying_abroad::1,0.75,0.7352941176470589,25,34,0.7055214723926381
ko,https://en.wikinews.org/wiki/War_between_top_lawyers_in_Greece::1,0.75,1.0,3,3,0.7584745762711864
ko,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Culture::1,0.75,0.8666666666666667,13,15,0.7019867549668874
ko,https://en.wikinews.org/wiki/New_South_Wales_government_starts_trial_of_hunting_in_national_parks::1,0.75,0.5,5,10,0.75
ko,https://en.wikinews.org/wiki/French_campaigning_film_director_Ren%C3%A9_Vautier_dies::2,0.75,0.7777777777777778,7,9,0.7563025210084033
ko,https://en.wikivoyage.org/wiki/German_phrasebook::2,0.75,0.6666666666666666,8,12,0.7752808988764045
ko,https://en.wikinews.org/wiki/EBay_to_acquire_Skype::1,0.75,1.0,1,1,0.7358490566037735
ko,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26::2,0.75,0.8,4,5,0.76
ko,https://en.wikibooks.org/wiki/Warfare::2,0.75,0.6875,22,32,0.7407407407407407
ko,https://en.wikinews.org/wiki/Building_collapses_in_Mecca_at_eve_of_Hajj_pillgrimage::1,0.75,0.6666666666666666,4,6,0.7142857142857143
ko,https://en.wikinews.org/wiki/Haitian_cholera_victims_threaten_United_Nations_with_lawsuit::2,0.75,0.75,3,4,0.7389162561576355
ko,https://en.wikinews.org/wiki/Icelandic_Hekla_volcano_shows_signs_of_activity::1,0.75,0.6,12,20,0.7583892617449665
ko,"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists::2",0.75,0.75,6,8,0.7931034482758621
ko,https://en.wikivoyage.org/wiki/Travel_agencies::1,0.75,0.625,10,16,0.7153846153846154
ko,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Genetics/Introduction::1,0.75,1.0,5,5,0.7160493827160493
ko,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case::2,0.75,0.6666666666666666,2,3,0.7658227848101266
ko,https://en.wikibooks.org/wiki/Castles_of_England/The_Development_of_the_Castle::1,0.75,0.8888888888888888,8,9,0.7654320987654321
ko,https://en.wikivoyage.org/wiki/Moldova::1,0.75,0.6875,11,16,0.7142857142857143
ko,https://en.wikinews.org/wiki/Apple_Japan_to_replace_overheating_iPod_Nanos::2,0.75,0.5,3,6,0.7608695652173914
ko,https://en.wikivoyage.org/wiki/Sleep::1,0.75,0.6923076923076923,9,13,0.718562874251497
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians::1,0.75,0.5,2,4,0.7226277372262774
ko,https://en.wikivoyage.org/wiki/Tornado_safety::2,0.75,0.7,7,10,0.7796610169491526
ko,https://en.wikivoyage.org/wiki/Travel_photography/Film::1,0.75,0.8333333333333334,5,6,0.7816901408450704
ko,https://en.wikibooks.org/wiki/French_Revolution/Effects::1,0.75,0.8333333333333334,25,30,0.7636363636363637
ko,https://en.wikivoyage.org/wiki/War_zone_safety::2,0.75,0.6923076923076923,9,13,0.743421052631579
ko,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey::1,0.75,0.5714285714285714,4,7,0.7627118644067796
ko,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods::1,0.75,0.6666666666666666,4,6,0.7692307692307693
ko,https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009::1,0.75,0.75,12,16,0.7849462365591398
ko,https://en.wikivoyage.org/wiki/Japan%27s_Top_100_Cherry_Blossom_Spots::1,0.75,0.6,3,5,0.735632183908046
ko,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Blended_Learning_in_Grades_9-12::2,0.75,0.7857142857142857,11,14,0.7725490196078432
ko,https://en.wikinews.org/wiki/Judge_orders_Baltimore_City_prison_to_produce_plan_for_improvement::1,0.75,1.0,4,4,0.7583892617449665
ko,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park::1,0.75,1.0,5,5,0.7739130434782608
ko,https://en.wikinews.org/wiki/Women%E2%80%99s_boxing_to_be_included_in_the_2012_Olympics_for_the_first_time::2,0.75,0.7777777777777778,7,9,0.7959183673469388
ko,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos::2,0.75,0.8333333333333334,15,18,0.7485029940119761
ko,https://en.wikinews.org/wiki/Leak_suggests_John_Kerry_will_recognise_Israel_as_Jewish_state::2,0.75,0.7222222222222222,13,18,0.75
ko,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms::2,0.75,0.75,3,4,0.7461538461538462
ko,https://en.wikinews.org/wiki/China_promises_cut_in_carbon_dioxide_emissions::2,0.75,1.0,3,3,0.7756410256410257
ko,https://en.wikibooks.org/wiki/Yoga/Yoga_Tales::1,0.75,0.7272727272727273,8,11,0.7597765363128491
ko,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu::1,0.75,0.625,10,16,0.7952755905511811
ko,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Triceratops::1,0.75,0.8181818181818182,9,11,0.8067632850241546
ko,https://en.wikinews.org/wiki/Doctor_to_be_charged_after_mother%27s_death_in_Ohio::2,0.75,0.7692307692307693,10,13,0.7740585774058577
ko,https://en.wikivoyage.org/wiki/Cascais::1,0.75,0.625,5,8,0.7545454545454545
ko,https://en.wikivoyage.org/wiki/Salar_de_Uyuni::2,0.75,0.8,12,15,0.7457627118644068
ko,https://en.wikinews.org/wiki/France_issues_pollution_alert_as_ship_splits_off_Basque_coast::1,0.75,0.4444444444444444,4,9,0.7744360902255639
ko,https://en.wikibooks.org/wiki/History_of_Technology/Technological_Determinism::1,0.75,0.6,6,10,0.7552742616033755
ko,https://en.wikibooks.org/wiki/Remembering_the_Templars::2,0.75,0.7857142857142857,11,14,0.75
ko,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro::1,0.75,0.5,6,12,0.7457627118644068
ko,"https://en.wikinews.org/wiki/Sam_Simon,_%27The_Simpsons%27_co-creator,_dies_aged_59::2",0.75,0.6666666666666666,12,18,0.7410071942446043
ko,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Jupiter/Io::1,0.75,1.0,9,9,0.7575757575757576
ko,https://en.wikinews.org/wiki/Akayev_flees_Kyrgyzstan_as_protesters_seize_control_of_Bishkek::2,0.75,0.8,8,10,0.7321428571428571
ko,https://en.wikivoyage.org/wiki/Talk::1,0.75,0.5555555555555556,5,9,0.7525773195876289
ko,https://en.wikivoyage.org/wiki/Mallorca::1,0.75,0.9,9,10,0.7570093457943925
ko,"https://en.wikinews.org/wiki/Large_earthquake_off_Japan,_tsunami_warning_issued::1",0.75,0.9,9,10,0.7536231884057971
ko,https://en.wikinews.org/wiki/Electronic_voting_disputed_in_France::2,0.75,0.75,6,8,0.7524271844660194
ko,https://en.wikibooks.org/wiki/Modern_Photography/Lenses::1,0.75,0.75,12,16,0.7928994082840237
ko,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Pyramids_of_Giza::1,0.75,0.7857142857142857,11,14,0.7093023255813954
ko,https://en.wikinews.org/wiki/Microsoft_and_Yahoo_team_up_to_make_IM_clients_compatible::2,0.75,0.5555555555555556,5,9,0.7407407407407407
ko,https://en.wikivoyage.org/wiki/Falkland_Islands::2,0.75,0.6428571428571429,9,14,0.7771739130434783
ko,https://en.wikivoyage.org/wiki/Funeral_travel::2,0.75,0.7142857142857143,5,7,0.7339449541284404
ko,https://en.wikinews.org/wiki/Hurricane_Fred_churns_the_Atlantic::2,0.75,0.6666666666666666,6,9,0.7878787878787878
ko,https://en.wikivoyage.org/wiki/Southern_Africa::1,0.75,0.7,7,10,0.7647058823529411
ko,"https://en.wikinews.org/wiki/Karzai_declared_winner_of_Afghan_elections,_runoff_polls_cancelled::1",0.75,0.6666666666666666,8,12,0.7767857142857143
ko,https://en.wikivoyage.org/wiki/GPS_navigation::2,0.75,0.8125,13,16,0.7663551401869159
ko,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Nutrition::2,0.75,0.75,6,8,0.7473684210526316
ko,https://en.wikibooks.org/wiki/Ancient_China/Government::1,0.75,0.6,6,10,0.7375
ko,https://en.wikinews.org/wiki/Australian_treasurer_enters_nuclear_debate::2,0.75,1.0,4,4,0.7603305785123967
ko,https://en.wikinews.org/wiki/Sealing_ships_trapped_in_ice_off_coast_of_Newfoundland::2,0.75,0.8571428571428571,6,7,0.6923076923076923
ko,https://en.wikivoyage.org/wiki/Casablanca::1,0.75,0.875,7,8,0.7446808510638298
ko,https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona::2,0.75,0.4,2,5,0.75
ko,https://en.wikinews.org/wiki/IEEE_approves_802.11n_standard_after_six_years::2,0.75,0.7142857142857143,10,14,0.7884615384615384
ko,https://en.wikivoyage.org/wiki/Meteora::1,0.75,0.9333333333333333,14,15,0.7888198757763976
ko,https://en.wikinews.org/wiki/Renault_F1_launch_criminal_complaint_against_former_driver_over_race-fixing_allegation::2,0.75,0.5,3,6,0.7295081967213115
ko,https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk::2,0.75,0.25,1,4,0.6947368421052632
ko,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective::2,0.75,0.7,7,10,0.7421383647798742
ko,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Hydrogen::2,0.75,0.6363636363636364,7,11,0.7582417582417582
ko,https://en.wikinews.org/wiki/2010_FIBA_World_Championship_starts::2,0.75,1.0,4,4,0.76
ko,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot::2,0.75,0.8181818181818182,9,11,0.7189542483660131
ko,https://en.wikinews.org/wiki/South_Africa_end_All_Blacks%27_15-game_winning_streak::1,0.75,0.7777777777777778,7,9,0.7441860465116279
ko,https://en.wikivoyage.org/wiki/Hiking_destinations_in_Norway::1,0.75,0.5,6,12,0.8173913043478261
ko,https://en.wikinews.org/wiki/Another_arrest_in_Minnesota_school_shooting::2,0.75,0.875,7,8,0.7790055248618785
ko,https://en.wikivoyage.org/wiki/Cold_weather::1,0.75,0.6666666666666666,8,12,0.7548076923076923
ko,https://en.wikivoyage.org/wiki/Corcovado_National_Park::2,0.75,0.6470588235294118,11,17,0.7205240174672489
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F::2,0.75,0.5,3,6,0.770949720670391
ko,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Can_Exercise_Really_Help_Multiple_Sclerosis%3F::1,0.75,0.6842105263157895,13,19,0.6814159292035398
ko,https://en.wikivoyage.org/wiki/Winter_driving::1,0.75,1.0,7,7,0.7616279069767442
ko,https://en.wikibooks.org/wiki/Goats/Introduction::1,0.75,0.7142857142857143,5,7,0.7637795275590551
ko,https://en.wikinews.org/wiki/Australian_Big_Brother_cleared_of_breaching_content_laws::1,0.75,0.8,4,5,0.7012987012987013
ko,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction::2,0.75,0.7142857142857143,10,14,0.773109243697479
ko,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook::2,0.75,0.8571428571428571,6,7,0.7482993197278912
ko,https://en.wikivoyage.org/wiki/Hiking::1,0.75,0.9090909090909091,10,11,0.7605633802816901
ko,https://en.wikinews.org/wiki/Fossilized_remains_of_small_dinosaur_rediscovered_in_Canada::1,0.75,0.4,2,5,0.832
ko,https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park::2,0.75,1.0,2,2,0.7469879518072289
ko,https://en.wikinews.org/wiki/US_helicopter_with_17_on_board_believed_to_have_been_shot_down_in_Afghanistan::2,0.75,0.8,4,5,0.7368421052631579
ko,https://en.wikibooks.org/wiki/European_History/Challenges_to_Spiritual_Authority::1,0.75,0.6,6,10,0.7456647398843931
